"FECHA,""Tipo de cambio - TC Interbancario (S/ por US$) - Venta"""
13May19,3.33271428571429
14May19,3.32314285714286
15May19,3.32285714285714
16May19,3.31671428571429
17May19,3.317
20May19,3.34142857142857
21May19,3.34542857142857
22May19,3.34557142857143
23May19,3.35085714285714
24May19,3.34485714285714
27May19,3.34814285714286
28May19,3.35542857142857
29May19,3.35757142857143
30May19,3.36357142857143
31May19,3.374
03Jun19,3.37242857142857
04Jun19,3.34928571428571
05Jun19,3.35028571428571
06Jun19,3.33485714285714
07Jun19,3.33371428571429
10Jun19,3.33428571428571
11Jun19,3.32985714285714
12Jun19,3.332
13Jun19,3.33142857142857
14Jun19,3.339
17Jun19,3.34871428571429
18Jun19,3.33685714285714
19Jun19,3.33371428571429
20Jun19,3.31128571428571
21Jun19,3.30285714285714
24Jun19,3.30028571428571
25Jun19,3.29814285714286
26Jun19,3.29885714285714
27Jun19,3.29214285714286
28Jun19,3.28957142857143
01Jul19,3.29
02Jul19,3.29142857142857
03Jul19,3.29571428571429
04Jul19,3.291
05Jul19,3.29614285714286
08Jul19,3.289
09Jul19,3.29185714285714
10Jul19,3.28685714285714
11Jul19,3.28485714285714
12Jul19,3.28357142857143
15Jul19,3.28585714285714
16Jul19,3.28742857142857
17Jul19,3.28642857142857
18Jul19,3.288
19Jul19,3.28457142857143
22Jul19,3.28571428571429
23Jul19,3.29271428571429
24Jul19,3.294
25Jul19,3.29914285714286
26Jul19,3.29942857142857
29Jul19,n.d.
30Jul19,n.d.
31Jul19,3.31085714285714
01Ago19,3.31971428571429
02Ago19,3.347
05Ago19,3.38457142857143
06Ago19,3.38242857142857
07Ago19,3.385
08Ago19,3.38128571428571
09Ago19,3.38185714285714
12Ago19,3.38914285714286
13Ago19,3.37885714285714
14Ago19,3.39428571428571
15Ago19,3.39328571428571
16Ago19,3.38428571428571
19Ago19,3.38571428571429
20Ago19,3.381
21Ago19,3.378
22Ago19,3.37914285714286
23Ago19,3.37542857142857
26Ago19,3.37942857142857
27Ago19,3.38885714285714
28Ago19,3.38971428571429
29Ago19,n.d.
30Ago19,n.d.
02Set19,3.40457142857143
03Set19,3.40571428571429
04Set19,3.38928571428572
05Set19,3.36442857142857
06Set19,3.34328571428571
09Set19,3.34585714285714
10Set19,3.34671428571429
11Set19,3.34457142857143
12Set19,3.32957142857143
13Set19,3.31771428571429
16Set19,3.327
17Set19,3.34485714285714
18Set19,3.345
19Set19,3.35442857142857
20Set19,3.36128571428571
23Set19,3.36357142857143
24Set19,3.34571428571429
25Set19,3.35185714285714
26Set19,3.36585714285714
27Set19,3.38728571428571
30Set19,3.38314285714286
01Oct19,3.39228571428571
02Oct19,3.387
03Oct19,3.37671428571429
04Oct19,3.37742857142857
07Oct19,3.388
08Oct19,n.d.
09Oct19,3.37642857142857
10Oct19,3.36185714285714
11Oct19,3.35757142857143
14Oct19,3.36685714285714
15Oct19,3.37157142857143
16Oct19,3.36942857142857
17Oct19,3.354
18Oct19,3.346
21Oct19,3.345
22Oct19,3.34271428571429
23Oct19,3.34614285714286
24Oct19,3.349
25Oct19,3.34614285714286
28Oct19,3.33214285714286
29Oct19,3.33714285714286
30Oct19,3.34828571428571
31Oct19,n.d.
01Nov19,n.d.
04Nov19,3.33471428571429
05Nov19,3.33728571428571
06Nov19,3.33985714285714
07Nov19,3.34571428571429
08Nov19,3.35528571428571
11Nov19,3.36385714285714
12Nov19,3.37657142857143
13Nov19,3.39342857142857
14Nov19,3.39128571428571
15Nov19,3.37028571428572
18Nov19,3.37085714285714
19Nov19,3.37871428571429
20Nov19,3.387
21Nov19,3.37871428571429
22Nov19,3.38414285714286
25Nov19,3.38771428571429
26Nov19,3.384
27Nov19,3.39271428571429
28Nov19,3.389
29Nov19,3.40014285714286
02Dic19,3.40071428571429
03Dic19,3.38985714285714
04Dic19,3.383
05Dic19,3.37728571428571
06Dic19,3.37828571428571
09Dic19,3.37914285714286
10Dic19,3.39128571428571
11Dic19,3.39271428571429
12Dic19,3.391
13Dic19,3.36928571428572
16Dic19,3.35871428571429
17Dic19,3.34542857142857
18Dic19,3.33742857142857
19Dic19,3.33885714285714
20Dic19,3.32357142857143
23Dic19,3.31614285714286
24Dic19,3.31628571428571
25Dic19,n.d.
26Dic19,3.32
27Dic19,3.322
30Dic19,3.317
31Dic19,3.31457142857143
01Ene20,n.d.
02Ene20,3.30314285714286
03Ene20,3.312
06Ene20,3.324
07Ene20,3.32657142857143
08Ene20,3.31914285714286
09Ene20,3.31985714285714
10Ene20,3.32457142857143
13Ene20,3.33785714285714
14Ene20,3.328
15Ene20,3.32471428571429
16Ene20,3.324
17Ene20,3.32271428571429
20Ene20,3.32171428571429
21Ene20,3.31857142857143
22Ene20,3.31485714285714
23Ene20,3.32114285714286
24Ene20,3.32257142857143
27Ene20,3.33771428571429
28Ene20,3.33442857142857
29Ene20,3.34671428571429
30Ene20,3.363
31Ene20,3.37742857142857
03Feb20,3.37457142857143
04Feb20,3.36085714285714
05Feb20,3.36028571428572
06Feb20,3.37414285714286
07Feb20,3.38828571428571
10Feb20,3.39714285714286
11Feb20,3.389
12Feb20,3.38185714285714
13Feb20,3.38457142857143
14Feb20,3.38242857142857
17Feb20,3.38271428571429
18Feb20,3.38528571428571
19Feb20,3.38385714285714
20Feb20,3.39157142857143
21Feb20,3.39271428571429
24Feb20,3.40457142857143
25Feb20,3.40671428571429
26Feb20,3.41271428571429
27Feb20,3.43114285714286
28Feb20,3.456
02Mar20,3.445
03Mar20,3.43
04Mar20,3.42257142857143
05Mar20,3.44671428571429
06Mar20,3.47685714285714
09Mar20,3.50571428571429
10Mar20,3.498
11Mar20,3.51128571428571
12Mar20,3.54771428571429
13Mar20,3.52957142857143
16Mar20,3.55642857142857
17Mar20,3.55142857142857
18Mar20,3.57316666666667
19Mar20,3.5635
20Mar20,3.52883333333333
23Mar20,3.53966666666667
24Mar20,3.52166666666667
25Mar20,3.49383333333333
26Mar20,3.42616666666667
27Mar20,3.4255
30Mar20,3.44133333333333
31Mar20,3.44016666666667
01Abr20,3.46733333333333
02Abr20,3.45566666666667
03Abr20,3.4585
06Abr20,3.41283333333333
07Abr20,3.37283333333333
08Abr20,3.35733333333333
09Abr20,n.d.
10Abr20,n.d.
13Abr20,3.38183333333333
14Abr20,3.39533333333333
15Abr20,3.41933333333333
16Abr20,3.413
17Abr20,3.4065
20Abr20,3.40983333333333
21Abr20,3.396
22Abr20,3.376
23Abr20,3.36966666666667
24Abr20,3.38633333333333
27Abr20,3.4015
28Abr20,3.38633333333333
29Abr20,3.37166666666667
30Abr20,3.38116666666667
01May20,n.d.
04May20,3.39
05May20,3.39216666666667
06May20,3.40916666666667
07May20,3.40616666666667
08May20,3.39816666666667
11May20,3.42133333333333
12May20,3.4265
13May20,3.43983333333333
14May20,3.45466666666667
15May20,3.44416666666667
18May20,3.42133333333333
19May20,3.43016666666667
20May20,3.40533333333333
21May20,3.406
22May20,3.42883333333333
25May20,3.4275
26May20,3.42633333333333
27May20,3.453
28May20,3.4415
29May20,3.43233333333333
01Jun20,3.4195
02Jun20,3.40133333333333
03Jun20,3.392
04Jun20,3.428
05Jun20,3.43116666666667
08Jun20,3.44166666666667
09Jun20,3.44816666666667
10Jun20,3.43516666666667
11Jun20,3.45766666666667
12Jun20,3.46366666666667
15Jun20,3.486
16Jun20,3.47633333333333
17Jun20,3.49583333333333
18Jun20,3.51733333333333
19Jun20,3.51133333333333
22Jun20,3.4965
23Jun20,3.51966666666667
24Jun20,3.5265
25Jun20,3.50883333333333
26Jun20,3.52366666666667
29Jun20,n.d.
30Jun20,3.54383333333333
01Jul20,3.53583333333333
02Jul20,3.51933333333333
03Jul20,3.53266666666667
06Jul20,3.54783333333333
07Jul20,3.546
08Jul20,3.53333333333333
09Jul20,3.5185
10Jul20,3.50666666666667
13Jul20,3.5
14Jul20,3.50266666666667
15Jul20,3.49916666666667
16Jul20,3.50133333333333
17Jul20,3.51533333333333
20Jul20,3.51566666666667
21Jul20,3.49383333333333
22Jul20,3.50483333333333
23Jul20,3.5205
24Jul20,3.53533333333333
27Jul20,3.52666666666667
28Jul20,n.d.
29Jul20,3.50966666666667
30Jul20,3.51066666666667
31Jul20,3.53
03Ago20,3.5445
04Ago20,3.55166666666667
05Ago20,3.54816666666667
06Ago20,3.5475
07Ago20,3.55183333333333
10Ago20,3.56066666666667
11Ago20,3.56266666666667
12Ago20,3.56833333333333
13Ago20,3.57283333333333
14Ago20,3.576
17Ago20,3.58
18Ago20,3.5735
19Ago20,3.56266666666667
20Ago20,3.577
21Ago20,3.58483333333333
24Ago20,3.58366666666667
25Ago20,3.592
26Ago20,3.58366666666667
27Ago20,3.56816666666667
28Ago20,3.5395
31Ago20,3.54583333333333
01Set20,3.52633333333333
02Set20,3.53333333333333
03Set20,3.5425
04Set20,3.54883333333333
07Set20,3.53816666666667
08Set20,3.54566666666667
09Set20,3.5355
10Set20,3.54216666666667
11Set20,3.5725
14Set20,3.56933333333333
15Set20,3.5495
16Set20,3.53933333333333
17Set20,3.53433333333333
18Set20,3.52583333333333
21Set20,3.54816666666667
22Set20,3.55466666666667
23Set20,3.57133333333333
24Set20,3.58333333333333
25Set20,3.59483333333333
28Set20,3.59116666666667
29Set20,3.59566666666667
30Set20,3.60016666666667
01Oct20,3.60466666666667
02Oct20,3.62
05Oct20,3.60766666666667
06Oct20,3.58416666666667
07Oct20,3.57833333333333
08Oct20,3.57966666666667
09Oct20,3.57266666666667
12Oct20,3.59
13Oct20,3.59533333333333
14Oct20,3.592
15Oct20,3.58683333333333
16Oct20,3.58033333333333
19Oct20,3.5895
20Oct20,3.5895
21Oct20,3.59933333333333
22Oct20,3.60333333333333
23Oct20,3.60383333333333
26Oct20,3.60433333333333
27Oct20,3.6085
28Oct20,3.61366666666667
29Oct20,3.6125
30Oct20,3.614
02Nov20,3.61566666666667
03Nov20,3.60516666666667
04Nov20,3.59883333333333
05Nov20,3.59333333333333
06Nov20,3.59916666666667
09Nov20,3.58533333333333
10Nov20,3.6275
11Nov20,3.62366666666667
12Nov20,3.63766666666667
13Nov20,3.6475
16Nov20,3.66666666666667
17Nov20,3.62583333333333
18Nov20,3.57783333333333
19Nov20,3.57616666666667
20Nov20,3.58733333333333
23Nov20,3.6005
24Nov20,3.60783333333333
25Nov20,3.60883333333333
26Nov20,3.6065
27Nov20,3.6055
30Nov20,3.60783333333333
01Dic20,3.60566666666667
02Dic20,3.60633333333333
03Dic20,3.597
04Dic20,3.59116666666667
07Dic20,3.60183333333333
08Dic20,n.d.
09Dic20,3.6035
10Dic20,3.60016666666667
11Dic20,3.59833333333333
14Dic20,3.58833333333333
15Dic20,3.59133333333333
16Dic20,3.58733333333333
17Dic20,3.58583333333333
18Dic20,3.597
21Dic20,3.60783333333333
22Dic20,3.6155
23Dic20,3.6125
24Dic20,3.6127
25Dic20,n.d.
28Dic20,3.61616666666667
29Dic20,3.6195
30Dic20,3.61983333333333
31Dic20,3.623
01Ene21,n.d.
04Ene21,3.62666666666667
05Ene21,3.63366666666667
06Ene21,3.62683333333333
07Ene21,3.623
08Ene21,3.61383333333333
11Ene21,3.61733333333333
12Ene21,3.609
13Ene21,3.614
14Ene21,3.6135
15Ene21,3.61266666666667
18Ene21,3.617
19Ene21,3.61333333333333
20Ene21,3.61533333333333
21Ene21,3.622
22Ene21,3.63416666666667
25Ene21,3.644
26Ene21,3.64516666666667
27Ene21,3.653
28Ene21,3.64666666666667
29Ene21,3.63933333333333
01Feb21,3.6395
02Feb21,3.63883333333333
03Feb21,3.6385
04Feb21,3.64566666666667
05Feb21,3.63933333333333
08Feb21,3.643
09Feb21,3.64266666666667
10Feb21,3.63816666666667
11Feb21,3.63883333333333
12Feb21,3.6455
15Feb21,3.645
16Feb21,3.651
17Feb21,3.655
18Feb21,3.65066666666667
19Feb21,3.65366666666667
22Feb21,3.6555
23Feb21,3.65366666666667
24Feb21,3.6505
25Feb21,3.64883333333333
26Feb21,3.65083333333333
01Mar21,3.6545
02Mar21,3.66516666666667
03Mar21,3.67633333333333
04Mar21,3.6775
05Mar21,3.6955
08Mar21,3.70466666666667
09Mar21,3.704
10Mar21,3.69416666666667
11Mar21,3.693
12Mar21,3.70566666666667
15Mar21,3.718
16Mar21,3.70566666666667
17Mar21,3.709
18Mar21,3.7075
19Mar21,3.71533333333333
22Mar21,3.72266666666667
23Mar21,3.71983333333333
24Mar21,3.72433333333333
25Mar21,3.73366666666667
26Mar21,3.73633333333333
29Mar21,3.75116666666667
30Mar21,3.76616666666667
31Mar21,3.7555
01Abr21,n.d.
02Abr21,n.d.
05Abr21,3.71416666666667
06Abr21,3.6485
07Abr21,3.61383333333333
08Abr21,3.59666666666667
09Abr21,3.62783333333333
12Abr21,3.64466666666667
13Abr21,3.627
14Abr21,3.63083333333333
15Abr21,3.62266666666667
16Abr21,3.633
19Abr21,3.681
20Abr21,3.6875
21Abr21,3.70666666666667
22Abr21,3.7625
23Abr21,3.77833333333333
26Abr21,3.831
27Abr21,3.84233333333333
28Abr21,3.79666666666667
29Abr21,3.78766666666667
30Abr21,3.79016666666667
03May21,3.81383333333333
04May21,3.83533333333333
05May21,3.828
06May21,3.81933333333333
07May21,3.80133333333333
10May21,3.762
11May21,3.70283333333333
12May21,3.732
13May21,3.68033333333333
14May21,3.67866666666667
17May21,3.717
18May21,3.73466666666667
19May21,3.75016666666667
20May21,3.736
21May21,3.75
24May21,3.80133333333333
25May21,3.83266666666667
26May21,3.84766666666667
27May21,3.86933333333333
28May21,3.801
31May21,3.8265
01Jun21,3.845
02Jun21,3.85833333333333
03Jun21,3.86066666666667
04Jun21,3.83566666666667
07Jun21,3.94
08Jun21,3.94633333333333
09Jun21,3.89083333333333
10Jun21,3.887
11Jun21,3.89883333333333
14Jun21,3.90033333333333
15Jun21,3.90466666666667
16Jun21,3.90533333333333
17Jun21,3.9185
18Jun21,3.94433333333333
21Jun21,3.96
22Jun21,3.97583333333333
23Jun21,3.97833333333333
24Jun21,3.983
25Jun21,3.9785
28Jun21,3.91266666666667
29Jun21,n.d.
30Jun21,3.86333333333333
01Jul21,3.86316666666667
02Jul21,3.88783333333333
05Jul21,3.92016666666667
06Jul21,3.95233333333333
07Jul21,3.96033333333333
08Jul21,3.96616666666667
09Jul21,3.96
12Jul21,3.96066666666667
13Jul21,3.9715
14Jul21,3.96483333333333
15Jul21,3.95716666666667
16Jul21,3.90883333333333
19Jul21,3.94083333333333
20Jul21,3.9545
21Jul21,3.95
22Jul21,3.94116666666667
23Jul21,3.92433333333333
26Jul21,3.90983333333333
27Jul21,3.92233333333333
28Jul21,n.d.
29Jul21,n.d.
30Jul21,4.05383333333333
02Ago21,4.059
03Ago21,4.06783333333333
04Ago21,4.07633333333333
05Ago21,4.07266666666667
06Ago21,4.09133333333333
09Ago21,4.10733333333333
10Ago21,4.06483333333333
11Ago21,4.08966666666667
12Ago21,4.09716666666667
13Ago21,4.07966666666667
16Ago21,4.0775
17Ago21,4.08716666666667
18Ago21,4.095
19Ago21,4.11166666666667
20Ago21,4.11316666666667
23Ago21,4.10866666666667
24Ago21,4.0925
25Ago21,4.09716666666667
26Ago21,4.09
27Ago21,4.07433333333333
30Ago21,n.d.
31Ago21,4.086
01Set21,4.08116666666667
02Set21,4.1
03Set21,4.09416666666667
06Set21,4.103
07Set21,4.10133333333333
08Set21,4.092
09Set21,4.1
10Set21,4.1
13Set21,4.105
14Set21,4.10433333333333
15Set21,4.10733333333333
16Set21,4.1125
17Set21,4.109
20Set21,4.119
21Set21,4.11266666666667
22Set21,4.11033333333333
23Set21,4.11233333333333
24Set21,4.10933333333333
27Set21,4.12483333333333
28Set21,4.1265
29Set21,4.12816666666667
30Set21,4.1375
01Oct21,4.12866666666667
04Oct21,4.13016666666667
05Oct21,4.133
06Oct21,4.13533333333333
07Oct21,4.08816666666667
08Oct21,n.d.
11Oct21,4.07166666666667
12Oct21,4.0615
13Oct21,3.99316666666667
14Oct21,3.93583333333333
15Oct21,3.92883333333333
18Oct21,3.94966666666667
19Oct21,3.9465
20Oct21,3.9435
21Oct21,3.95166666666667
22Oct21,3.96416666666667
25Oct21,3.971
26Oct21,3.9935
27Oct21,3.98666666666667
28Oct21,3.97833333333333
29Oct21,3.99233333333333
01Nov21,n.d.
02Nov21,4.00866666666667
03Nov21,4.0125
04Nov21,4.01066666666667
05Nov21,4.01483333333333
08Nov21,4.0135
09Nov21,4.01566666666667
10Nov21,4.0245
11Nov21,4.02216666666667
12Nov21,4.0225
15Nov21,4.0045
16Nov21,3.99933333333333
17Nov21,4.004
18Nov21,4.01966666666667
19Nov21,4.02016666666667
22Nov21,4.01933333333333
23Nov21,4.00833333333333
24Nov21,4.022
25Nov21,4.02916666666667
26Nov21,4.03966666666667
29Nov21,4.05416666666667
30Nov21,4.06566666666667
01Dic21,4.06866666666667
02Dic21,4.072
03Dic21,4.0755
06Dic21,4.084
07Dic21,4.07783333333333
08Dic21,n.d.
09Dic21,4.08166666666667
10Dic21,4.06816666666667
13Dic21,4.0605
14Dic21,4.05583333333333
15Dic21,4.056
16Dic21,4.04016666666667
17Dic21,4.03733333333333
20Dic21,4.047
21Dic21,4.05416666666667
22Dic21,4.046
23Dic21,4.01716666666667
24Dic21,4.0075
27Dic21,3.98783333333333
28Dic21,3.95266666666667
29Dic21,3.97066666666667
30Dic21,3.98666666666667
31Dic21,3.9814
03Ene22,3.98883333333333
04Ene22,3.964
05Ene22,3.95633333333333
06Ene22,3.96966666666667
07Ene22,3.94816666666667
10Ene22,3.93016666666667
11Ene22,3.91933333333333
12Ene22,3.896
13Ene22,3.89783333333333
14Ene22,3.87583333333333
17Ene22,3.85733333333333
18Ene22,3.85583333333333
19Ene22,3.86533333333333
20Ene22,3.84766666666667
21Ene22,3.82766666666667
24Ene22,3.84183333333333
25Ene22,3.84966666666667
26Ene22,3.84333333333333
27Ene22,3.839
28Ene22,3.8475
31Ene22,3.84316666666667
01Feb22,3.87766666666667
02Feb22,3.857
03Feb22,3.86083333333333
04Feb22,3.86783333333333
07Feb22,3.84583333333333
08Feb22,3.84216666666667
09Feb22,3.82466666666667
10Feb22,3.76166666666667
11Feb22,3.7585
14Feb22,3.7905
15Feb22,3.8005
16Feb22,3.76816666666667
17Feb22,3.73933333333333
18Feb22,3.7215
21Feb22,3.75133333333333
22Feb22,3.74016666666667
23Feb22,3.7205
24Feb22,3.79566666666667
25Feb22,3.7535
28Feb22,3.76166666666667
01Mar22,3.79466666666667
02Mar22,3.76633333333333
03Mar22,3.73166666666667
04Mar22,3.75966666666667
07Mar22,3.7455
08Mar22,3.73466666666667
09Mar22,3.7175
10Mar22,3.72083333333333
11Mar22,3.694
14Mar22,3.71533333333333
15Mar22,3.739
16Mar22,3.72533333333333
17Mar22,3.73566666666667
18Mar22,3.7745
21Mar22,3.789
22Mar22,3.77583333333333
23Mar22,3.77133333333333
24Mar22,3.7485
25Mar22,3.7305
28Mar22,3.7325
29Mar22,3.72066666666667
30Mar22,3.7235
31Mar22,3.693
01Abr22,3.65133333333333
04Abr22,3.6305
05Abr22,3.69833333333333
06Abr22,3.71933333333333
07Abr22,3.71266666666667
08Abr22,3.71516666666667
11Abr22,3.7145
12Abr22,3.7095
13Abr22,3.73883333333333
14Abr22,n.d.
15Abr22,n.d.
18Abr22,3.736
19Abr22,3.72883333333333
20Abr22,3.70766666666667
21Abr22,3.72983333333333
22Abr22,3.76533333333333
25Abr22,3.8115
26Abr22,3.81816666666667
27Abr22,3.83166666666667
28Abr22,3.85166666666667
29Abr22,3.8345
02May22,3.8435
03May22,3.82116666666667
04May22,3.79783333333333
05May22,3.785
06May22,3.8125
09May22,3.82883333333333
10May22,3.80733333333333
11May22,3.78416666666667
12May22,3.7965
13May22,3.78183333333333
16May22,3.78233333333333
17May22,3.7595
18May22,3.771
19May22,3.749
20May22,3.72883333333333
23May22,3.71716666666667
24May22,3.711
25May22,3.691
26May22,3.66016666666667
27May22,3.6735
30May22,3.68166666666667
31May22,3.70283333333333
01Jun22,3.7235
02Jun22,3.70883333333333
03Jun22,3.70716666666667
06Jun22,3.72833333333333
07Jun22,3.7545
08Jun22,3.75716666666667
09Jun22,3.75633333333333
10Jun22,3.77683333333333
13Jun22,3.7745
14Jun22,3.75266666666667
15Jun22,3.728
16Jun22,3.72183333333333
17Jun22,3.72
20Jun22,3.7235
21Jun22,3.72133333333333
22Jun22,3.731
23Jun22,3.7455
24Jun22,3.785
27Jun22,3.78516666666667
28Jun22,3.78583333333333
29Jun22,n.d.
30Jun22,3.82466666666667
01Jul22,3.852
04Jul22,3.83216666666667
05Jul22,3.86
06Jul22,3.8855
07Jul22,3.88883333333333
08Jul22,3.90266666666667
11Jul22,3.95183333333333
12Jul22,3.976
13Jul22,3.95733333333333
14Jul22,3.94833333333333
15Jul22,3.89516666666667
18Jul22,3.888
19Jul22,3.87416666666667
20Jul22,3.88316666666667
21Jul22,3.91116666666667
22Jul22,3.91666666666667
25Jul22,3.91366666666667
26Jul22,3.92033333333333
27Jul22,3.92016666666667
28Jul22,n.d.
29Jul22,n.d.
01Ago22,3.88983333333333
02Ago22,3.92083333333333
03Ago22,3.91683333333333
04Ago22,3.89133333333333
05Ago22,3.90716666666667
08Ago22,3.913
09Ago22,3.93016666666667
10Ago22,3.89733333333333
11Ago22,3.88416666666667
12Ago22,3.86116666666667
15Ago22,3.8525
16Ago22,3.85866666666667
17Ago22,3.843
18Ago22,3.84383333333333
19Ago22,3.85866666666667
22Ago22,3.8795
23Ago22,3.8625
24Ago22,3.86683333333333
25Ago22,3.85433333333333
26Ago22,3.84133333333333
29Ago22,3.83516666666667
30Ago22,n.d.
31Ago22,3.845
01Set22,3.86533333333333
02Set22,3.87216666666667
05Set22,3.883
06Set22,3.89883333333333
07Set22,3.89316666666667
08Set22,3.87833333333333
09Set22,3.88066666666667
12Set22,3.85566666666667
13Set22,3.86716666666667
14Set22,3.87866666666667
15Set22,3.88933333333333
16Set22,3.88116666666667
19Set22,3.86966666666667
20Set22,3.8875
21Set22,3.9005
22Set22,3.905
23Set22,3.9115
26Set22,3.93916666666667
27Set22,3.94983333333333
28Set22,3.94983333333333
29Set22,3.973
30Set22,3.98333333333333
03Oct22,3.9675
04Oct22,3.95216666666667
05Oct22,3.9665
06Oct22,3.98166666666667
07Oct22,3.9765
10Oct22,3.96
11Oct22,3.97133333333333
12Oct22,3.98316666666667
13Oct22,3.98466666666667
14Oct22,3.99033333333333
17Oct22,3.98033333333333
18Oct22,3.97666666666667
19Oct22,3.98583333333333
20Oct22,3.98016666666667
21Oct22,3.98483333333333
24Oct22,4.0015
25Oct22,3.99716666666667
26Oct22,3.99033333333333
27Oct22,3.98016666666667
28Oct22,3.97533333333333
31Oct22,3.9905
01Nov22,n.d.
02Nov22,3.96775
03Nov22,3.9725
04Nov22,3.95766666666667
07Nov22,3.95133333333333
08Nov22,3.92733333333333
09Nov22,3.914
10Nov22,3.86666666666667
11Nov22,3.85866666666667
14Nov22,3.85716666666667
15Nov22,3.83016666666667
16Nov22,3.838
17Nov22,3.8415
18Nov22,3.82983333333333
21Nov22,3.83916666666667
22Nov22,3.84983333333333
23Nov22,3.8515
24Nov22,3.848
25Nov22,3.86566666666667
28Nov22,3.8565
29Nov22,3.846
30Nov22,3.855
01Dic22,3.83
02Dic22,3.83566666666667
05Dic22,3.849
06Dic22,3.84566666666667
07Dic22,3.84633333333333
08Dic22,n.d.
09Dic22,n.d.
12Dic22,3.83783333333333
13Dic22,3.8305
14Dic22,3.83633333333333
15Dic22,3.84783333333333
16Dic22,3.848
19Dic22,3.83583333333333
20Dic22,3.834
21Dic22,3.818
22Dic22,3.81466666666667
23Dic22,3.818
26Dic22,3.82066666666667
27Dic22,3.82
28Dic22,3.81133333333333
29Dic22,3.81216666666667
30Dic22,3.81166666666667
02Ene23,n.d.
03Ene23,3.81733333333333
04Ene23,3.82566666666667
05Ene23,3.82683333333333
06Ene23,3.8025
09Ene23,3.79533333333333
10Ene23,3.8035
11Ene23,3.78033333333333
12Ene23,3.78366666666667
13Ene23,3.81083333333333
16Ene23,3.827
17Ene23,3.842
18Ene23,3.83583333333333
19Ene23,3.8625
20Ene23,3.85683333333333
23Ene23,3.87516666666667
24Ene23,3.89016666666667
25Ene23,3.899
26Ene23,3.86166666666667
27Ene23,3.82933333333333
30Ene23,3.857
31Ene23,3.84783333333333
01Feb23,3.846
02Feb23,3.83116666666667
03Feb23,3.84883333333333
06Feb23,3.85116666666667
07Feb23,3.846
08Feb23,3.85833333333333
09Feb23,3.86533333333333
10Feb23,3.85466666666667
13Feb23,3.85216666666667
14Feb23,3.86066666666667
15Feb23,3.86316666666667
16Feb23,3.86466666666667
17Feb23,3.84516666666667
20Feb23,3.845
21Feb23,3.83483333333333
22Feb23,3.82166666666667
23Feb23,3.803
24Feb23,3.82116666666667
27Feb23,3.81216666666667
28Feb23,3.80466666666667
01Mar23,3.776
02Mar23,3.78616666666667
03Mar23,3.78416666666667
06Mar23,3.7855
07Mar23,3.78883333333333
08Mar23,3.79166666666667
09Mar23,3.78816666666667
10Mar23,3.78266666666667
13Mar23,3.80283333333333
14Mar23,3.78883333333333
15Mar23,3.80916666666667
16Mar23,3.79416666666667
17Mar23,3.79516666666667
20Mar23,3.77933333333333
21Mar23,3.77033333333333
22Mar23,3.77233333333333
23Mar23,3.767
24Mar23,3.7732
27Mar23,3.7685
28Mar23,3.7655
29Mar23,3.75633333333333
30Mar23,3.75933333333333
31Mar23,3.76283333333333
03Abr23,3.768
04Abr23,3.77283333333333
05Abr23,3.772
06Abr23,n.d.
07Abr23,n.d.
10Abr23,3.781
11Abr23,3.7845
12Abr23,3.776
13Abr23,3.77566666666667
14Abr23,3.78183333333333
17Abr23,3.7835
18Abr23,3.77833333333333
19Abr23,3.7785
20Abr23,3.76483333333333
21Abr23,3.7635
24Abr23,3.75816666666667
25Abr23,3.756
26Abr23,3.74683333333333
27Abr23,3.731
28Abr23,3.71433333333333
01May23,n.d.
02May23,3.70983333333333
03May23,3.70783333333333
04May23,3.71933333333333
05May23,3.71316666666667
08May23,3.706
09May23,3.69783333333333
10May23,3.6735
11May23,3.67833333333333
12May23,3.656
15May23,3.66333333333333
16May23,3.68533333333333
17May23,3.69566666666667
18May23,3.7025
19May23,3.69066666666667
22May23,3.69216666666667
23May23,3.694
24May23,3.68766666666667
25May23,3.695
26May23,3.6725
29May23,3.67433333333333
30May23,3.6745
31May23,3.6795
01Jun23,3.68366666666667
02Jun23,3.68666666666667
05Jun23,3.67866666666667
06Jun23,3.69033333333333
07Jun23,3.67033333333333
08Jun23,3.65733333333333
09Jun23,3.64583333333333
12Jun23,3.654
13Jun23,3.64616666666667
14Jun23,3.65
15Jun23,3.65116666666667
16Jun23,3.63566666666667
19Jun23,3.63583333333333
20Jun23,3.64533333333333
21Jun23,3.6425
22Jun23,3.63733333333333
23Jun23,3.63333333333333
26Jun23,3.64133333333333
27Jun23,3.63766666666667
28Jun23,3.633
29Jun23,n.d.
30Jun23,3.62716666666667
03Jul23,3.627
04Jul23,3.62883333333333
05Jul23,3.632
06Jul23,3.647
07Jul23,3.64083333333333
10Jul23,3.63966666666667
11Jul23,3.63183333333333
12Jul23,3.58816666666667
13Jul23,3.572
14Jul23,3.56383333333333
17Jul23,3.56266666666667
18Jul23,3.5575
19Jul23,3.57983333333333
20Jul23,3.58783333333333
21Jul23,3.58716666666667
24Jul23,3.58883333333333
25Jul23,3.603
26Jul23,3.59933333333333
27Jul23,3.59683333333333
28Jul23,n.d.
31Jul23,3.61116666666667
01Ago23,3.63833333333333
02Ago23,3.66233333333333
03Ago23,3.698
04Ago23,3.69116666666667
07Ago23,3.69166666666667
08Ago23,3.709
09Ago23,3.69366666666667
10Ago23,3.67433333333333
